080085	有機工業化学 4	kagaku
080086	分析科学(応物)	butsuri,kagaku,iryo,kankyo
080087	分光学（応化）	butsuri,kagaku
080088	情報基礎	sugaku,joho
080090	物性科学(応化・バイオ・応物)	butsuri,kagaku
080091	物性科学(物工)	butsuri
080107	応用自然科学特論(バイオ)	sugaku,ikimono,kankyo
080142	有機化学 1（A組）	kagaku
080143	有機化学 1（B組）	kagaku
080144	有機化学 2（A組）	kagaku
080145	有機化学 2（B組）	kagaku
080146	無機化学 1（A組）	kagaku
080147	無機化学 1（B組）	kagaku
080166	基幹代謝学Ｉ	kagaku,ikimono,energy
080172	生体分子学II	kagaku,ikimono
080173	生体分子学Ｉ	kagaku,ikimono
080181	生物物理学ＩＩ	butsuri,kagaku,ikimono
080186	生物化学工学 I	kagaku,ikimono,energy
080187	生物化学工学 II	kagaku,ikimono
080189	生物物理学Ｉ	butsuri,kagaku,ikimono,energy
080196	一般力学	sugaku,butsuri
080198	量子力学 I	butsuri
080199	量子力学 II	butsuri,kagaku
080200	統計力学	butsuri
080201	材料力学	butsuri,monodukuri
080203	応用光学 I	butsuri
080204	応用光学 II	butsuri
080207	結晶物理学	butsuri,kagaku,monodukuri
080212	機器設計学	butsuri,kikai,monodukuri
080214	機器製作概論	butsuri,kikai,monodukuri
080217	物理化学加工	butsuri,kagaku,monodukuri
080221	システム制御	sugaku,kikai
080222	解析力学	sugaku,butsuri
080223	情報解析学	tokei,ikimono,joho
080226	エレクトロニクス	butsuri,kikai
080228	物性論I	butsuri
080237	光エレクトロニクス	butsuri,kikai
080238	情報光学	butsuri,joho
080239	分光学	butsuri,kagaku
080241	物性論II	butsuri,monodukuri
080245	物性論演習	butsuri
080246	応用解析学	sugaku,butsuri
080258	数理計画	sugaku,joho
080265	計測制御工学	butsuri,joho,kikai
080266	量子力学演習	butsuri
080292	電磁気学演習	sugaku,butsuri
080294	フォトニクス基礎	butsuri,kikai
080297	数値解析および演習	sugaku,butsuri,joho,ai
080299	工学専門英語総合 A：ﾊﾞｲｵ	kotoba,kokusai,ikimono
080300	工学専門英語総合 B：ﾊﾞｲｵ	kotoba,kokusai,ikimono
080301	数学解析演習 I	sugaku,butsuri
080302	生体分子情報学	butsuri,ikimono,iryo
080304	量子光学	butsuri
080305	応用物理学演習Ⅲ	butsuri
080306	情報数理学演習Ⅰ	sugaku,joho
080307	量子論I	butsuri
080308	量子論II	butsuri
080309	電磁理論I	butsuri
080310	電磁理論II	butsuri
080311	応用数学	sugaku,joho,kikai
080312	データ解析とモデリング	sugaku,nou,joho,ai
080313	応用物理学演習Ⅰ	butsuri
080314	応用物理学演習Ⅱ	butsuri
080315	電気化学	butsuri,kagaku
080316	半導体デバイス	butsuri,joho,kikai
080317	物理数学	sugaku,butsuri
080319	画像情報処理	joho
080322	生命情報科学ＩＩ	sugaku,ikimono,joho
080324	生物化学工学ＩＩＩ	kagaku,ikimono
080325	生命情報科学Ｉ	tokei,ikimono,joho
080326	先端生物工業論	bunka,ikimono,shoku
080329	応用物理学演習 IV	sugaku,butsuri
080330	統計力学	butsuri
080338	固体物性	butsuri
080347	基幹代謝学II Ａ	kagaku,ikimono
080348	基幹代謝学II B	kagaku,ikimono
080349	バイオプロセス工学Ａ	shakai,ikimono,kankyo,monodukuri
080350	バイオプロセス工学Ｂ	ikimono,iryo,kankyo,monodukuri
080351	物理化学 1	butsuri,kagaku,monodukuri
080352	物理化学 2	butsuri,kagaku,energy
080353	振動波動学	butsuri
080354	化学英語演習	kotoba,kagaku
080357	ゼミナール A	kotoba,kagaku
080358	ゼミナール B	kotoba
080360	分析化学1	tokei,kagaku
080362	分析化学2	butsuri,kagaku
080367	バイオ情報解析	tokei,ikimono,joho,ai
080368	生物有機化学	kagaku,ikimono
080369	バイオテクノロジー概論	shakai,ikimono,iryo,kankyo
080372	創成型実験	kagaku
080373	物理工学実践講義	keizai,butsuri,kikai,monodukuri
080377	物理有機化学	butsuri,kagaku
080378	物理化学実験（応用化学）	butsuri,kagaku
080380	物理化学 3	kagaku
080381	物理化学 4	butsuri,kagaku,energy
080382	有機化学演習 1	kagaku
080383	物理化学演習 1	kagaku
080384	有機化学 3（A組）	kagaku
080385	有機化学 3（B組）	kagaku
080386	無機化学 2	kagaku
080387	高分子化学 1	butsuri,kagaku,monodukuri
080388	高分子化学 2	kagaku
080389	分子細胞生物学 I	kagaku,ikimono
080390	分子細胞生物学 II	ikimono
080391	分子細胞生物学 III	ikimono,nou,iryo
080392	生物分析科学	tokei,butsuri,kagaku,ikimono
080393	国際産業バイオテクノロジー	kokusai,ikimono
080394	国際ベーシックバイオテクノロジー	kokusai,ikimono
080395	国際バイオラボスタディ	kokusai,ikimono
080396	量子コンピュータ概論	butsuri,joho
080397	物理計測	butsuri,kikai
080398	物理工学実験	butsuri
080399	精密機器設計製図 I	kikai,monodukuri
080400	化学工学 1	kagaku,monodukuri
080401	化学工学 2	keizai,kagaku,monodukuri
080402	化学工学 3	keizai,kagaku,monodukuri
081001	応用理工学序論 I	butsuri,uchu,kikai,monodukuri
081005	応用理工学序論 II	iryo,kankyo,kikai,monodukuri,energy
081008	工学倫理（機械）	tetsugaku,shakai,kikai
081009	工学倫理（マテ生産）	tetsugaku,shakai,seiji,kankyo
081020	情報工学演習	sugaku,joho
081050	卒業研究（機械系）	kikai
081053	卒業研究(マテ)	monodukuri
081055	卒業研究（生産）	monodukuri
081057	卒業研究（機械）	kikai
081072	電気電子回路序説	joho,kikai
081075	材料学通論	butsuri,kagaku,monodukuri,energy
081076	機構学	kikai,monodukuri
081077	材料力学演習・実験(再履修)	butsuri,kikai,monodukuri
081081	機械力学演習・実験(再履修)	butsuri,kikai
081085	機械のしくみ(1,2組)	kikai,monodukuri
081086	機械のしくみ(3,4組)	kikai,monodukuri
081087	流れ学演習・実験(再履修)	butsuri,kikai
081089	熱力学演習・実験(再履修)	butsuri,kikai,energy
081091	機械創成工学実習 I(機械1,2組)	kikai,monodukuri
081092	機械創成工学実習 I(機械3,4組)	kikai,monodukuri
081093	計算機とプログラミング	joho
081097	数値解析基礎(1組)	sugaku,joho
081098	数値解析基礎(2組)	sugaku,joho
081099	材料量子力学 I(1組)	butsuri,monodukuri
081100	材料量子力学 I(2組)	butsuri,monodukuri
081101	材料力学 I(1組)	butsuri,monodukuri
081102	材料力学 I(2組)	butsuri,monodukuri
081103	熱力学 I(1組)	butsuri,kagaku,energy
081104	熱力学 I(2組)	butsuri,kagaku,energy
081105	輸送現象論 I(1組)	butsuri,energy
081106	輸送現象論 I(2組)	butsuri,energy
081107	電気電子工学 I(1組)	butsuri,kikai
081108	電気電子工学 I(2組)	butsuri,kikai
081109	材料量子力学 II(1組)	butsuri,monodukuri
081110	材料量子力学 II(2組)	butsuri,monodukuri
081111	材料力学 II(1組)	butsuri,kikai,monodukuri
081112	材料力学 II(2組)	butsuri,kikai,monodukuri
081113	熱力学 II(1組)	butsuri,kagaku,monodukuri
081114	熱力学 II(2組)	butsuri,kagaku,monodukuri
081115	輸送現象論 II(1組)	butsuri,kikai
081116	輸送現象論 II(2組)	butsuri,kikai
081117	電気電子工学 II(1組)	butsuri,kikai
081118	電気電子工学 II(2組)	butsuri,kikai
081119	基礎材料科学 I(1組)	butsuri,kagaku
081120	基礎材料科学 I(2組)	butsuri,kagaku
081121	基礎材料科学 II(1組)	butsuri,kagaku,monodukuri
081122	基礎材料科学 II(2組)	butsuri,kagaku,monodukuri
081123	生産情報基礎学 I(1組)	joho,kikai,monodukuri
081124	生産情報基礎学 I(2組)	joho,kikai,monodukuri
081125	生産情報基礎学 II(1組)	joho,kikai,monodukuri
081126	生産情報基礎学 II(2組)	joho,kikai,monodukuri
081182	応用数学 I	sugaku,butsuri,kikai
081186	応用数学 II	sugaku,butsuri,kikai
081212	機械設計基礎	kikai,monodukuri
081239	材料強度学	butsuri,kikai,monodukuri
081246	設計工学	keizai,kikai,monodukuri
081247	生産工学	rekishi,kikai,monodukuri
081250	制御系設計論	sugaku,kikai
081256	統計力学	sugaku,butsuri
081298	設計製図学	kikai,monodukuri
081301	インターンシップ(マテ)	kikai,monodukuri
081313	プロセシング材料学	butsuri,kagaku,monodukuri
081324	信頼性工学	shakai,sugaku,tokei,monodukuri
081335	インターンシップ(生産)	kikai,monodukuri
081336	生産科学特別講義	kikai,monodukuri
081337	弾性学	butsuri,kikai
081338	量子力学	butsuri,kikai
081339	機械創成工学実習 III(1,2組)	joho,kikai,monodukuri
081342	機械創成工学実習 II（1,2組）	kikai,monodukuri
081344	数値解析	sugaku,butsuri,joho,kikai
081345	機械創成工学実習 II（3,4組）	kikai,monodukuri
081346	制御工学	sugaku,kikai
081350	流体力学	sugaku,butsuri,kikai
081351	熱工学 I	butsuri,kikai,energy
081355	材料プロセス工学 I	kagaku,kankyo,monodukuri,energy
081356	材料プロセス工学 II	butsuri,monodukuri
081357	結晶物理学 I	butsuri,kagaku
081358	材料の強さ I	butsuri,kikai,monodukuri
081359	溶接工学	kikai,monodukuri
081360	先端・融合材料学 I	butsuri,kikai
081361	生産機器工学 I	butsuri,kikai,monodukuri
081362	エネルギー加工学 I	butsuri,kikai,monodukuri
081363	接合プロセス工学 I	kikai,monodukuri
081364	接合プロセス工学 III	kagaku,kikai,monodukuri
081365	機能化プロセス工学 I	butsuri,kagaku,monodukuri
081366	生産情報工学 I	sugaku,joho,monodukuri
081367	構造化メカニクス I	butsuri,kikai,monodukuri
081368	構造化デザイン工学 I	kikai,monodukuri
081369	生産システム工学 I	joho,kikai,monodukuri
081370	エネルギー加工学 II	butsuri,kikai,monodukuri
081371	構造化メカニクス II	butsuri,kikai,monodukuri
081373	機能化プロセス工学 II	butsuri,kagaku,monodukuri
081374	固体物性論 I	butsuri,kagaku
081376	生産科学実験	kikai,monodukuri
081380	数学解析演習	sugaku,kikai
081381	熱力学演習	butsuri,kagaku
081384	加工学序説	kikai,monodukuri
081385	材料物理化学 I	butsuri,kagaku,monodukuri
081386	マテリアル科学実験	butsuri,kagaku,monodukuri
081388	材料物理化学 II	kagaku,kikai,energy
081389	先端・融合材料学 II	butsuri,kagaku,kikai
081390	材料プロセス工学 IV	kagaku,kankyo,monodukuri,energy
081391	固体物性論演習	butsuri,kagaku
081393	生産創成工学	joho,monodukuri
081395	固体物性論 II	butsuri,kagaku
081396	先端・融合材料学 III	butsuri,kagaku
081397	接合プロセス工学 II	kikai,monodukuri
081399	生産機器工学 II	joho,kikai,monodukuri
081400	機械創成工学実習 III(3,4組)	joho,kikai,monodukuri
081401	計測とデータ処理	sugaku,tokei,butsuri,kikai
081403	結晶物理学 III	butsuri,kagaku,monodukuri
081404	材料プロセス工学 III	butsuri,kagaku,monodukuri
081406	生産システム工学 II	shakai,sugaku,monodukuri
081407	生産情報工学 II	sugaku,kikai,monodukuri
081409	熱工学 II	butsuri,kikai,energy
081410	結晶物理学 II	butsuri,kikai,monodukuri
081411	構造化デザイン工学 II	kikai,monodukuri
081412	材料の強さ II	butsuri,kikai,monodukuri
081413	マテリアル創成工学	butsuri,kagaku,monodukuri
081414	ものづくり自主研修 I	kikai,monodukuri
081415	ものづくり自主研修 II	kikai,monodukuri
081418	インターンシップ（機械）	kikai,monodukuri
081419	塑性学	butsuri,kikai,monodukuri
081420	統計熱力学	sugaku,butsuri,kagaku
081421	機械工学実験 I(1.2組)	butsuri,kikai
081422	機械工学実験 I(3.4組)	butsuri,kikai
081423	機械工学実験 II(1.2組)	butsuri,kikai
081424	機械工学実験 II(3.4組)	butsuri,kikai
081425	工学英語基礎Ⅰ(マテ)	kotoba
081426	工学英語基礎Ⅰ(生産)	kotoba
081427	工学英語基礎Ⅱ(マテ)	kotoba
081428	工学英語基礎Ⅱ(生産)	kotoba
081429	輸送現象論演習	butsuri,kikai
081430	メカトロニクス基礎	joho,kikai
081432	連続体力学基礎	sugaku,butsuri,kikai
081433	制御工学演習・実験（1,2組）	sugaku,kikai
081434	制御工学演習・実験（3,4組）	sugaku,kikai
081435	マテリアル科学創成ゼミナール	shakai,kagaku,monodukuri
081436	半導体生産工学	shakai,joho,ai,kikai,monodukuri
081437	材料力学 3	butsuri,kikai,monodukuri
081438	機械力学 3	sugaku,butsuri,kikai
081439	流れ学 3	butsuri,kikai
081440	熱力学 3	butsuri,kikai,energy
081442	材料力学 1	butsuri,kikai,monodukuri
081443	材料力学 2	butsuri,kikai,monodukuri
081444	機械力学 1	sugaku,butsuri,kikai
081445	機械力学 2	sugaku,butsuri,kikai
081446	流れ学 1	butsuri,kikai
081447	流れ学 2	butsuri,kikai
081448	熱力学 1	butsuri,kikai,energy
081449	熱力学 2	butsuri,kankyo,kikai,energy
081452	応用解析学	sugaku,butsuri
081454	加工学序説	kikai,monodukuri
082020	卒業研究（電気）	kikai
082021	卒業研究（電子）	kikai
082022	卒業研究（通信）	joho,kikai
082023	卒業研究（情報システム）	joho
082031	産業社会と工学倫理（電気）	tetsugaku,shakai,kikai
082032	産業社会と工学倫理（電子）	tetsugaku,shakai,kikai
082035	情報社会と工学倫理	tetsugaku,shakai,seiji,joho
082075	電磁理論 IB（A組）	butsuri,kikai
082076	電磁理論 IB（B組）	butsuri,kikai
082077	電磁理論 IA（A組）	butsuri,kikai
082078	電磁理論 IA（B組）	butsuri,kikai
082080	電磁理論 IIA	butsuri,kikai
082082	電磁気学II	butsuri,kikai
082087	電磁理論 IIB	butsuri,kikai
082095	量子論基礎（A組）	butsuri,kikai
082096	量子論基礎（B組）	sugaku,butsuri,kikai
082103	量子力学	butsuri,kagaku
082105	物性論 I（A組）	butsuri,kikai
082106	物性論 I（B組）	butsuri,kikai
082110	物性論 II	butsuri,kikai
082115	電子回路の基礎 I	butsuri,kikai
082116	計測基礎	tokei,butsuri,kikai
082118	光波エレクトロニクス	butsuri,joho,kikai
082120	回路とシステム（電気）	sugaku,kikai
082123	回路とシステム（情報）	sugaku,kikai
082125	電気電子回路演習（A組）	sugaku,kikai
082127	電気電子回路演習（B組）	kikai
082137	電磁気学基礎	sugaku,butsuri,kikai
082138	電子回路の基礎 II	butsuri,kikai
082139	アナログ電子回路（電気）	kikai
082142	アナログ電子回路（情報）	kikai
082145	制御工学 I（A組）	sugaku,kikai
082146	制御工学 I（B組）	sugaku,kikai
082150	制御工学 II	sugaku,kikai
082155	情報通信基礎 I	sugaku,joho,kikai
082156	情報通信数学 I	sugaku,tokei,joho
082175	数値解析	sugaku,joho
082183	物性論演習	butsuri,kikai
082185	確率統計（A組）	sugaku,tokei
082186	確率統計（B組）	sugaku,tokei
082190	情報社会と職業	shakai,keizai,joho
082192	電力工学 I	seiji,kankyo,kikai,energy
082193	電力工学 II	kikai,energy
082194	電気機器	kikai,energy
082195	パワーエレクトロニクス	kikai,energy
082198	電気法規	seiji,kikai,energy
082199	電気機械設計製図	joho,kikai,monodukuri
082201	量子エレクトロニクス	butsuri,kikai
082202	プラズマ応用工学	butsuri,kikai,energy
082203	半導体工学 I	butsuri,kikai
082205	半導体工学 II	butsuri,kikai
082210	信号とシステム	sugaku,joho,kikai
082211	分子電子材料	butsuri,kagaku,kikai,energy
082223	電磁波工学	butsuri,kikai
082226	通信ネットワーク工学	sugaku,joho,kikai
082229	ディジタル信号処理	sugaku,joho,kikai
082231	コンパイラ	joho
082232	情報通信数学 II	sugaku,joho
082233	システムプログラム	joho
082235	知識工学	joho,ai
082236	人間情報工学	shinri,nou,joho,ai
082242	データベース工学	tokei,joho
082243	ディジタル電子回路	butsuri,joho,kikai
082245	システム線形代数	sugaku
082256	数理計画法	sugaku,tokei,joho,ai
082257	ディジタル画像処理	joho,ai
082259	ナノ物性計測	butsuri,kagaku,kikai
082260	電気絶縁工学	butsuri,kikai,energy
082261	集積回路工学	butsuri,joho,kikai,monodukuri
082295	量子力学演習（A組）	butsuri
082296	量子力学演習（B組）	butsuri
082301	電子情報工学創成実験（電気電子）	kikai,monodukuri,energy
082302	電子情報工学創成実験（情報通信）	joho,ai
082306	電子情報工学序論	joho,kikai
082307	プラズマ基礎論	butsuri,uchu,energy
082310	電磁気学Ｉ	butsuri,kikai
082311	計算物理基礎学	sugaku,butsuri,joho
082314	情報通信基礎 II	joho,kikai
082315	通信方式	sugaku,tokei,joho,kikai
082316	光量子ビーム基礎論	butsuri
082322	先進セキュリティPBL	sugaku,joho
082323	セキュリティPBL特論 I	sugaku,joho
082324	コンピュータシステムＩ（A組）	joho,kikai
082325	コンピュータシステムＩ（B組）	joho,kikai
082326	コンピュータシステムII（A組）	joho,kikai
082327	コンピュータシステムII（B組）	joho,kikai
082328	情報理論	sugaku,tokei,joho
082329	コンピュータサイエンスとプログラミングI（Ａ組）	sugaku,joho
082330	コンピュータサイエンスとプログラミングI（Ｂ組）	sugaku,joho
082331	コンピュータサイエンスとプログラミング　II（Ａ組）	sugaku,joho
082332	コンピュータサイエンスとプログラミング　II（Ｂ組）	joho
082333	電気電子回路基礎論I	butsuri,kikai
082334	電気電子回路基礎論II	sugaku,kikai
082335	プログラミング技法Ｉ	joho
082338	情報システムネットワーク及び演習	tokei,joho
082340	数学解析演習（A組）	sugaku
082342	数学解析演習（B組）	sugaku
082343	数学解析演習（C組）	sugaku
082344	光波工学	butsuri,kikai
082345	符号理論	sugaku,joho
082347	情報システム工学演習Ｉ	joho
082348	プログラミング技法II	joho
082349	情報システム工学演習II	joho
082352	セキュリティ基礎論 I	sugaku,joho
082353	セキュリティ基礎論II	shakai,joho,ai
082354	機械学習とデータ処理及び演習	tokei,joho,ai
082355	量子コンピューティング及び演習	sugaku,butsuri,joho
082356	ソフトウエア工学及び演習	joho
082357	電気物理学A（１～２組）	butsuri,kikai
082358	電気物理学B（３～４組）	butsuri,kikai
082359	電気物理学A（３～４組）	butsuri,kikai
082360	電気物理学B（１～２組）	butsuri,kikai
082362	イノベーションデザイン	shakai,keizai
082371	通信工学数学演習	sugaku,joho
082372	電気電子工学専門実験 A	butsuri,kikai
082373	電気電子工学専門実験 A	butsuri,kikai
082374	電気電子工学専門実験 B	butsuri,kikai
082375	電気電子工学専門実験 B	butsuri,kikai
082376	情報通信工学専門実験 A	joho,kikai
082377	情報通信工学専門実験 A	joho,kikai
082378	情報通信工学専門実験 B	joho,kikai
082379	情報通信工学専門実験 B	joho,kikai
082380	電子情報工学英語ゼミナール	kotoba,joho,kikai
082381	量子情報エレクトロニクス基礎	keizai,butsuri,kikai
082382	半導体デジタル産業序論	shakai,keizai,joho,kikai
082383	セキュリティPBL	joho
082384	セキュリティPBL II	joho
083009	工学倫理(船舶・建築)	tetsugaku,shakai,monodukuri
083030	流体力学	butsuri,kankyo,monodukuri
083031	水理学 I 及び演習	butsuri,kankyo,monodukuri
083032	水理学 II 及び演習	shakai,butsuri,kankyo
083035	土質力学 I 及び演習	butsuri,kankyo,monodukuri
083037	土質力学 II 及び演習	butsuri,kankyo,monodukuri
083043	測量学	kankyo,joho,monodukuri
083044	測量学実習	kankyo,monodukuri
083046	建築設計第一部	geijutsu,monodukuri
083047	建築設計第二部	geijutsu,monodukuri
083048	建築設計第三部	geijutsu,monodukuri
083049	建築設計第四部	geijutsu,monodukuri
083069	卒業研究(船舶)	kankyo,kikai,monodukuri
083070	卒業研究(社基)	shakai,monodukuri
083071	卒業研究(建築)	monodukuri
083073	浮体静力学	butsuri,kikai,monodukuri
083092	数学解析 III	sugaku,butsuri
083095	舶用機関通論	kikai,energy
083105	船体推進学	butsuri,kikai,monodukuri
083106	海中機器工学	butsuri,kankyo,kikai,energy
083109	船舶海洋基礎演習 I	sugaku,butsuri,kikai
083110	船舶海洋基礎演習 II	sugaku,butsuri,kikai
083112	運動制御学	sugaku,butsuri,kikai
083117	工場実習	kikai,monodukuri
083119	海事政策論	shakai,seiji,kankyo
083120	工程管理論	keizai,monodukuri
083122	連続体力学	sugaku,butsuri,monodukuri
083124	構造動力学	butsuri,kankyo,monodukuri
083148	数値計算法	sugaku,butsuri,joho
083150	建築総合デザイン	geijutsu,monodukuri
083153	建築構造力学Ａ	butsuri,monodukuri
083154	建築構造力学演習Ａ	butsuri,monodukuri
083155	都市計画	rekishi,shakai,seiji,monodukuri
083160	建築鉄筋コンクリート構造学演習	butsuri,monodukuri
083161	建築鋼構造学第一部	rekishi,butsuri,monodukuri
083162	建築鋼構造学演習	butsuri,monodukuri
083164	建築空気環境	butsuri,iryo,kankyo,monodukuri
083165	建築熱環境	butsuri,kankyo,monodukuri
083166	建築光環境	shinri,butsuri,monodukuri
083167	建築音環境	shinri,butsuri,monodukuri
083168	建築計画基礎	bunka,shinri,monodukuri
083169	居住環境計画	shakai,monodukuri
083170	建築計画各論	rekishi,geijutsu,bunka,monodukuri
083171	建築人間工学・地域施設計画	shakai,shinri,monodukuri
083172	建築史第一部	rekishi,shukyo,bunka,monodukuri
083173	建築史第二部	rekishi,shukyo,bunka,kokusai,monodukuri
083175	建築設計第五部	monodukuri
083176	建築振動工学第一部	butsuri,kankyo,monodukuri
083177	建築振動工学第二部	butsuri,kankyo,monodukuri
083181	建築環境工学演習第一部	butsuri,kankyo,monodukuri
083182	建築環境工学演習第二部	butsuri,monodukuri
083188	造形実習	geijutsu,monodukuri
083210	工学倫理(社基)	tetsugaku,shakai,monodukuri
083213	計画学基礎	shakai,tokei,monodukuri
083214	計画システム学	shakai,keizai,sugaku,kankyo
083216	地球環境学概論	shakai,kankyo,monodukuri
083219	コンクリート構造学	butsuri,monodukuri
083220	地球総合工学概論 I	shakai,kankyo,monodukuri
083221	地盤・基礎設計学	butsuri,kankyo,monodukuri
083224	河川流域工学	shakai,kankyo,monodukuri
083227	道路交通システム計画	monodukuri
083228	交通まちづくり学	rekishi,shakai,seiji,monodukuri
083229	ウォーターフロント工学	shakai,kankyo,monodukuri
083230	船舶海洋設計製図	joho,kikai,monodukuri
083231	社会基盤マネジメント	shakai,seiji,keizai,monodukuri
083232	建築構造力学演習 B	butsuri,monodukuri
083233	建築構造力学 B	sugaku,butsuri,monodukuri
083234	地球総合工学概論 II	shakai,kankyo,kikai,monodukuri
083235	環境水理学	butsuri,ikimono,kankyo
083236	応用地質学	kankyo,monodukuri
083238	水管理工学	shakai,kankyo,monodukuri,energy
083240	社会基盤工学ゼミナール	shakai,butsuri,monodukuri
083241	公共交通システム計画	shakai,monodukuri
083242	沿岸域の防災工学	shakai,tokei,butsuri,kankyo
083244	社会基盤工学実習	shakai,monodukuri
083259	建築鉄筋コンクリート構造学第一部	butsuri,monodukuri
083260	建築鉄筋コンクリート構造学第二部	butsuri,monodukuri
083261	建築鋼構造学第二部	butsuri,monodukuri
083262	建築基礎工学	butsuri,kankyo,monodukuri
083263	数値解析	sugaku,joho,kikai
083265	建築材料学	butsuri,kankyo,monodukuri
083268	構造材料学	butsuri,kagaku,monodukuri
083269	社会基盤材料学実験	butsuri,kankyo,monodukuri
083270	建築構造学実験	butsuri,monodukuri
083271	建築生産・施工学	shakai,keizai,kankyo,monodukuri
083272	建築法規	shakai,seiji,monodukuri
083273	材料力学 I	butsuri,monodukuri
083274	材料力学 II	butsuri,monodukuri
083277	流体力学 I	sugaku,butsuri,kikai
083278	流体力学 II	sugaku,butsuri,kikai
083280	アセットマネジメント	shakai,keizai,tokei,monodukuri
083281	流体力学	butsuri,kankyo,monodukuri
083284	船舶復原論	butsuri,kikai,monodukuri
083286	船舶海洋設計学及び演習	butsuri,kikai,monodukuri
083288	建築設備学	kankyo,kikai,monodukuri,energy
083289	地盤調査・施工学	kankyo,monodukuri
083290	社会基盤工学実験	shakai,butsuri,monodukuri
083291	鋼構造学	butsuri,monodukuri
083293	材料力学 III	butsuri,monodukuri
083294	材料力学 IV	butsuri,monodukuri
083295	流体力学 III	sugaku,butsuri,kikai
083296	流体力学 IV	sugaku,butsuri,kikai
083297	船舶工学序論	rekishi,bunka,kikai,monodukuri
083298	海洋工学序論	kankyo,kikai,monodukuri
083299	力学演習	sugaku,butsuri
083300	数学演習	sugaku
083301	構造力学 I 及び演習	butsuri,monodukuri
083302	構造力学 II 及び演習	butsuri,monodukuri
083303	建築構造力学基礎	butsuri,monodukuri
083304	建築構造力学基礎演習	butsuri,monodukuri
083305	船舶海洋工学研究序説	kikai,monodukuri
083306	洋上風車工学概論	kankyo,kikai,monodukuri,energy
083307	先進海事システム設計論	joho,ai,kikai,monodukuri
083309	気象学	butsuri,kankyo
084010	総合科目 I	shakai,kikai,monodukuri
084011	卒業研究（環・エネ）	kankyo,energy
084020	総合科目 II	sugaku,butsuri,joho
084030	総合科目 III	shakai,kyoiku
084051	総合科目 V	shakai,seiji,keizai,kokusai
084091	職業指導Ａ	shakai,shinri,kyoiku
084092	職業指導Ｂ	shakai,shinri,kyoiku,ai
084100	数学解析 I(電気電子)	sugaku
084101	数学解析 I(マテ生)	sugaku
084102	数学解析 I(応化)	sugaku
084104	数学解析 I(環エネ)	sugaku
084105	数学解析 I(情報通信)	sugaku
084106	数学解析 I(機械)	sugaku
084107	数学解析 I(バイオ建築)	sugaku,butsuri
084108	数学解析 I(船舶社基)	sugaku,butsuri
084109	数学解析 I(応物)	sugaku,butsuri
084110	数学解析 II(電気電子)	sugaku
084111	数学解析 II(マテ生)	sugaku
084112	数学解析 II(応化)	sugaku
084114	数学解析 II(環エネ)	sugaku
084115	数学解析 II(情報通信)	sugaku
084116	数学解析 II(機械)	sugaku
084117	数学解析 II(バイオ建築)	sugaku
084118	数学解析 II(船舶社基)	sugaku
084119	数学解析 II(応物)	sugaku
084120	数学解析 I(物工)	sugaku,butsuri
084121	数学解析 II(物工)	sugaku
084122	電気工学通論	kikai,energy
084123	学部生の理工系英語基礎海外演習（２年次秋学期以降の学生用）	kotoba,kokusai
084124	学部生の理工系英語基礎海外演習（２年次夏学期以前の学生用）	kotoba,kokusai
084125	総合科目 IV	shakai,keizai,monodukuri
084150	理科教育法Ⅴ	kyoiku
084155	理科教育法Ⅵ	kyoiku
084160	数学科教育法Ⅴ	kyoiku,sugaku
084165	数学科教育法Ⅵ	kyoiku,sugaku
084170	工業科教育法Ⅰ	kyoiku,monodukuri
084175	工業科教育法Ⅱ	kyoiku,monodukuri
084348	FrontierLab Mini 6(大政　健史）	
084353	FrontierLab Mini 8（藤山　和仁）	ikimono
084359	FrontierLab Mini 6(髙井　重昌)	joho,ai,kikai
085009	環境・エネルギー数理	sugaku,tokei,kankyo,joho,ai
085010	確率・統計	sugaku,tokei
085012	環境・エネルギー工学概論 I	shakai,kankyo,energy
085013	環境・エネルギー工学概論 II	shakai,kankyo,energy
085015	都市環境工学	shakai,kankyo,monodukuri,energy
085021	流体力学	butsuri,kankyo
085022	情報処理	joho
085027	科学技術英語 I（A組）_KOAN履修登録不可	kotoba
085029	量子線生物学	butsuri,ikimono,iryo
085034	気象・水文学	butsuri,kankyo
085041	量子ビーム工学	butsuri,iryo,kikai
085060	環境設計情報学	kankyo,joho,monodukuri
085061	科学技術英語 I（B組）_KOAN履修登録不可	kotoba
085062	科学技術英語 II（A組）_KOAN履修登録不可	kotoba,kokusai
085069	量子力学	sugaku,butsuri
085072	構造・材料力学	butsuri,monodukuri
085079	水環境工学	kagaku,kankyo
085084	自然・社会生態システム学	shakai,keizai,ikimono,kankyo,energy
085094	都市・建築エネルギーシステム	kankyo,monodukuri,energy
085095	特別講義 I	butsuri,kagaku,iryo,energy
085096	特別講義 II	shakai,kankyo
085101	放射線計測学	butsuri,iryo,energy
085102	物理数学	sugaku,butsuri
085103	放射線化学	butsuri,kagaku,kankyo
085105	科学技術英語 II（B組）_KOAN履修登録不可	kotoba,kokusai
085106	環境・エネルギー工学演習・実験Ｉ	kankyo,energy
085107	環境・エネルギー工学演習・実験ＩＩ	kankyo,energy
085108	都市・環境デザイン概論	shakai,kankyo,monodukuri
085109	熱力学概論	butsuri,energy
085110	熱統計力学	butsuri
085112	物理化学	butsuri,kagaku,kankyo,energy
